"","iid","gender","attr_o","intel_o","sinc_o","fun_o","amb_o","dec_o","race_o","race","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga"
"4889",326,0,4,6,8,5,5,0,NA,1,2,2,2,3,8,8,8,2,2,6,9,6,10,8,10,10,10,8
"4890",327,0,9,10,10,10,9,1,4,2,7,1,1,5,10,8,7,7,1,6,10,1,9,8,9,9,1,5
"4891",327,0,7,7,8,8,7,1,2,2,7,1,1,5,10,8,7,7,1,6,10,1,9,8,9,9,1,5
"4892",327,0,9,7,7,8,8,1,4,2,7,1,1,5,10,8,7,7,1,6,10,1,9,8,9,9,1,5
"4893",327,0,7,7,6,6,5,1,2,2,7,1,1,5,10,8,7,7,1,6,10,1,9,8,9,9,1,5
"4894",327,0,8,7,5,7,6,1,3,2,7,1,1,5,10,8,7,7,1,6,10,1,9,8,9,9,1,5
"4895",327,0,10,10,10,9,9,1,2,2,7,1,1,5,10,8,7,7,1,6,10,1,9,8,9,9,1,5
"4896",327,0,8,8,8,7,8,1,6,2,7,1,1,5,10,8,7,7,1,6,10,1,9,8,9,9,1,5
"4897",327,0,9,9,9,9,8,0,NA,2,7,1,1,5,10,8,7,7,1,6,10,1,9,8,9,9,1,5
"4898",327,0,8,6,5,9,7,1,NA,2,7,1,1,5,10,8,7,7,1,6,10,1,9,8,9,9,1,5
"4899",328,0,10,9,10,10,9,1,4,2,2,8,3,10,10,10,10,10,1,5,10,7,10,10,10,10,5,10
"4900",328,0,6,7,8,6,6,0,2,2,2,8,3,10,10,10,10,10,1,5,10,7,10,10,10,10,5,10
"4901",328,0,8,8,8,7,6,1,4,2,2,8,3,10,10,10,10,10,1,5,10,7,10,10,10,10,5,10
"4902",328,0,5,6,8,6,6,0,2,2,2,8,3,10,10,10,10,10,1,5,10,7,10,10,10,10,5,10
"4903",328,0,5,7,7,4,9,0,3,2,2,8,3,10,10,10,10,10,1,5,10,7,10,10,10,10,5,10
"4904",328,0,9,8,6,7,7,1,2,2,2,8,3,10,10,10,10,10,1,5,10,7,10,10,10,10,5,10
"4905",328,0,8,8,8,8,7,1,6,2,2,8,3,10,10,10,10,10,1,5,10,7,10,10,10,10,5,10
"4906",328,0,7,8,9,8,6,1,NA,2,2,8,3,10,10,10,10,10,1,5,10,7,10,10,10,10,5,10
"4907",328,0,8,7,6,7,6,0,NA,2,2,8,3,10,10,10,10,10,1,5,10,7,10,10,10,10,5,10
"4908",329,0,4,8,6,5,5,0,4,2,2,3,2,7,7,10,10,3,1,4,10,2,10,7,6,8,2,1
"4909",329,0,4,6,6,5,6,0,2,2,2,3,2,7,7,10,10,3,1,4,10,2,10,7,6,8,2,1
"4910",329,0,6,7,7,5,5,0,4,2,2,3,2,7,7,10,10,3,1,4,10,2,10,7,6,8,2,1
"4911",329,0,5,5,7,5,NA,0,2,2,2,3,2,7,7,10,10,3,1,4,10,2,10,7,6,8,2,1
"4912",329,0,2,5,2,1,7,0,3,2,2,3,2,7,7,10,10,3,1,4,10,2,10,7,6,8,2,1
"4913",329,0,7,8,9,6,6,1,2,2,2,3,2,7,7,10,10,3,1,4,10,2,10,7,6,8,2,1
"4914",329,0,6,7,8,6,7,1,6,2,2,3,2,7,7,10,10,3,1,4,10,2,10,7,6,8,2,1
"4915",329,0,6,8,9,6,6,1,NA,2,2,3,2,7,7,10,10,3,1,4,10,2,10,7,6,8,2,1
"4916",329,0,5,7,8,4,5,0,NA,2,2,3,2,7,7,10,10,3,1,4,10,2,10,7,6,8,2,1
"4917",330,0,7,8,7,6,6,0,4,4,10,8,7,7,8,5,5,2,2,9,5,7,2,8,4,9,5,2
"4918",330,0,9,7,8,9,6,1,2,4,10,8,7,7,8,5,5,2,2,9,5,7,2,8,4,9,5,2
"4919",330,0,8,8,8,7,8,1,4,4,10,8,7,7,8,5,5,2,2,9,5,7,2,8,4,9,5,2
"4920",330,0,8,8,8,8,6,1,2,4,10,8,7,7,8,5,5,2,2,9,5,7,2,8,4,9,5,2
"4921",330,0,6,7,3,6,9,0,3,4,10,8,7,7,8,5,5,2,2,9,5,7,2,8,4,9,5,2
"4922",330,0,10,8,7,8,8,1,2,4,10,8,7,7,8,5,5,2,2,9,5,7,2,8,4,9,5,2
"4923",330,0,7,8,7,7,9,1,6,4,10,8,7,7,8,5,5,2,2,9,5,7,2,8,4,9,5,2
"4924",330,0,6,9,9,8,8,0,NA,4,10,8,7,7,8,5,5,2,2,9,5,7,2,8,4,9,5,2
"4925",330,0,7,8,8,8,6,0,NA,4,10,8,7,7,8,5,5,2,2,9,5,7,2,8,4,9,5,2
"4926",331,0,4,8,8,6,6,0,4,2,2,4,7,4,6,7,7,10,2,1,9,3,7,7,9,9,4,10
"4927",331,0,3,3,4,2,6,0,2,2,2,4,7,4,6,7,7,10,2,1,9,3,7,7,9,9,4,10
"4928",331,0,5,7,8,7,5,0,4,2,2,4,7,4,6,7,7,10,2,1,9,3,7,7,9,9,4,10
"4929",331,0,3,4,6,3,3,0,2,2,2,4,7,4,6,7,7,10,2,1,9,3,7,7,9,9,4,10
"4930",331,0,2,7,7,5,8,0,3,2,2,4,7,4,6,7,7,10,2,1,9,3,7,7,9,9,4,10
"4931",331,0,8,7,9,6,6,0,2,2,2,4,7,4,6,7,7,10,2,1,9,3,7,7,9,9,4,10
"4932",331,0,6,7,5,5,7,1,6,2,2,4,7,4,6,7,7,10,2,1,9,3,7,7,9,9,4,10
"4933",331,0,4,5,6,3,4,0,NA,2,2,4,7,4,6,7,7,10,2,1,9,3,7,7,9,9,4,10
"4934",331,0,5,6,8,5,6,0,NA,2,2,4,7,4,6,7,7,10,2,1,9,3,7,7,9,9,4,10
"4935",332,1,8,10,NA,8,NA,0,4,4,2,7,2,8,5,10,10,7,3,7,9,5,8,10,5,9,7,1
"4936",332,1,6,8,7,8,6,1,4,4,2,7,2,8,5,10,10,7,3,7,9,5,8,10,5,9,7,1
"4937",332,1,1,10,10,6,5,1,2,4,2,7,2,8,5,10,10,7,3,7,9,5,8,10,5,9,7,1
"4938",332,1,5,8,7,7,7,1,3,4,2,7,2,8,5,10,10,7,3,7,9,5,8,10,5,9,7,1
"4939",332,1,7,8,10,10,NA,1,1,4,2,7,2,8,5,10,10,7,3,7,9,5,8,10,5,9,7,1
"4940",332,1,5,8,10,8,8,0,2,4,2,7,2,8,5,10,10,7,3,7,9,5,8,10,5,9,7,1
"4941",332,1,6,8,8,10,8,0,2,4,2,7,2,8,5,10,10,7,3,7,9,5,8,10,5,9,7,1
"4942",332,1,6,7,7,5,6,0,2,4,2,7,2,8,5,10,10,7,3,7,9,5,8,10,5,9,7,1
"4943",332,1,3,8,9,4,6,0,4,4,2,7,2,8,5,10,10,7,3,7,9,5,8,10,5,9,7,1
"4944",332,1,4,8,8,5,6,0,2,4,2,7,2,8,5,10,10,7,3,7,9,5,8,10,5,9,7,1
"4945",333,1,10,10,NA,10,NA,1,4,2,7,10,5,10,7,3,1,10,5,3,8,2,4,8,2,4,3,6
"4946",333,1,8,8,7,7,6,1,4,2,7,10,5,10,7,3,1,10,5,3,8,2,4,8,2,4,3,6
"4947",333,1,3,7,6,7,6,1,2,2,7,10,5,10,7,3,1,10,5,3,8,2,4,8,2,4,3,6
"4948",333,1,7,7,7,7,5,1,3,2,7,10,5,10,7,3,1,10,5,3,8,2,4,8,2,4,3,6
"4949",333,1,9,9,10,10,NA,1,1,2,7,10,5,10,7,3,1,10,5,3,8,2,4,8,2,4,3,6
"4950",333,1,8,8,8,10,NA,0,2,2,7,10,5,10,7,3,1,10,5,3,8,2,4,8,2,4,3,6
"4951",333,1,8,8,8,8,6,1,2,2,7,10,5,10,7,3,1,10,5,3,8,2,4,8,2,4,3,6
"4952",333,1,7,8,6,7,8,0,2,2,7,10,5,10,7,3,1,10,5,3,8,2,4,8,2,4,3,6
"4953",333,1,8,9,9,8,9,1,4,2,7,10,5,10,7,3,1,10,5,3,8,2,4,8,2,4,3,6
"4954",333,1,10,5,8,7,5,1,2,2,7,10,5,10,7,3,1,10,5,3,8,2,4,8,2,4,3,6
"4955",334,1,8,10,NA,10,NA,0,4,4,4,9,4,9,9,8,8,5,6,8,5,5,6,6,3,5,8,5
"4956",334,1,8,8,7,7,7,1,4,4,4,9,4,9,9,8,8,5,6,8,5,5,6,6,3,5,8,5
"4957",334,1,2,8,6,9,5,1,2,4,4,9,4,9,9,8,8,5,6,8,5,5,6,6,3,5,8,5
"4958",334,1,7,7,6,8,6,1,3,4,4,9,4,9,9,8,8,5,6,8,5,5,6,6,3,5,8,5
"4959",334,1,8,9,10,10,7,1,1,4,4,9,4,9,9,8,8,5,6,8,5,5,6,6,3,5,8,5
"4960",334,1,8,8,8,8,8,0,2,4,4,9,4,9,9,8,8,5,6,8,5,5,6,6,3,5,8,5
"4961",334,1,8,8,6,8,8,0,2,4,4,9,4,9,9,8,8,5,6,8,5,5,6,6,3,5,8,5
"4962",334,1,8,8,6,7,8,0,2,4,4,9,4,9,9,8,8,5,6,8,5,5,6,6,3,5,8,5
"4963",334,1,6,6,8,7,6,0,4,4,4,9,4,9,9,8,8,5,6,8,5,5,6,6,3,5,8,5
"4964",334,1,10,7,8,6,6,1,2,4,4,9,4,9,9,8,8,5,6,8,5,5,6,6,3,5,8,5
"4965",335,1,5,10,NA,7,NA,0,4,2,2,9,1,9,4,7,7,4,1,4,8,6,5,4,3,8,5,7
"4966",335,1,NA,NA,NA,NA,NA,0,4,2,2,9,1,9,4,7,7,4,1,4,8,6,5,4,3,8,5,7
"4967",335,1,1,10,7,6,10,1,2,2,2,9,1,9,4,7,7,4,1,4,8,6,5,4,3,8,5,7
"4968",335,1,8,8,7,5,7,1,3,2,2,9,1,9,4,7,7,4,1,4,8,6,5,4,3,8,5,7
"4969",335,1,7,10,10,6,10,1,1,2,2,9,1,9,4,7,7,4,1,4,8,6,5,4,3,8,5,7
"4970",335,1,8,8,10,8,8,0,2,2,2,9,1,9,4,7,7,4,1,4,8,6,5,4,3,8,5,7
"4971",335,1,8,8,7,8,8,1,2,2,2,9,1,9,4,7,7,4,1,4,8,6,5,4,3,8,5,7
"4972",335,1,6,8,7,6,8,1,2,2,2,9,1,9,4,7,7,4,1,4,8,6,5,4,3,8,5,7
"4973",335,1,6,9,7,6,8,0,4,2,2,9,1,9,4,7,7,4,1,4,8,6,5,4,3,8,5,7
"4974",335,1,7,7,7,5,6,1,2,2,2,9,1,9,4,7,7,4,1,4,8,6,5,4,3,8,5,7
"4975",336,1,8,10,NA,10,NA,0,4,3,17,5,4,4,5,8,10,4,1,1,9,4,6,10,10,10,3,4
"4976",336,1,6,7,7,6,6,0,4,3,17,5,4,4,5,8,10,4,1,1,9,4,6,10,10,10,3,4
"4977",336,1,3,8,7,9,6,1,2,3,17,5,4,4,5,8,10,4,1,1,9,4,6,10,10,10,3,4
"4978",336,1,6,6,7,8,5,1,3,3,17,5,4,4,5,8,10,4,1,1,9,4,6,10,10,10,3,4
"4979",336,1,7,9,10,9,NA,1,1,3,17,5,4,4,5,8,10,4,1,1,9,4,6,10,10,10,3,4
"4980",336,1,8,8,8,10,8,0,2,3,17,5,4,4,5,8,10,4,1,1,9,4,6,10,10,10,3,4
"4981",336,1,6,8,8,8,7,0,2,3,17,5,4,4,5,8,10,4,1,1,9,4,6,10,10,10,3,4
"4982",336,1,7,9,7,6,7,1,2,3,17,5,4,4,5,8,10,4,1,1,9,4,6,10,10,10,3,4
"4983",336,1,4,8,9,4,7,0,4,3,17,5,4,4,5,8,10,4,1,1,9,4,6,10,10,10,3,4
"4984",336,1,6,7,7,4,6,0,2,3,17,5,4,4,5,8,10,4,1,1,9,4,6,10,10,10,3,4
"4985",337,1,8,10,NA,10,NA,1,4,2,5,9,9,8,8,8,7,5,4,6,7,5,7,8,7,6,4,4
"4986",337,1,6,7,8,7,6,0,4,2,5,9,9,8,8,8,7,5,4,6,7,5,7,8,7,6,4,4
"4987",337,1,1,9,7,7,6,1,2,2,5,9,9,8,8,8,7,5,4,6,7,5,7,8,7,6,4,4
"4988",337,1,6,8,8,7,7,1,3,2,5,9,9,8,8,8,7,5,4,6,7,5,7,8,7,6,4,4
"4989",337,1,8,9,10,10,9,1,1,2,5,9,9,8,8,8,7,5,4,6,7,5,7,8,7,6,4,4
"4990",337,1,8,8,10,8,8,0,2,2,5,9,9,8,8,8,7,5,4,6,7,5,7,8,7,6,4,4
"4991",337,1,7,8,9,8,7,0,2,2,5,9,9,8,8,8,7,5,4,6,7,5,7,8,7,6,4,4
"4992",337,1,6,8,8,6,7,0,2,2,5,9,9,8,8,8,7,5,4,6,7,5,7,8,7,6,4,4
"4993",337,1,4,8,8,4,6,0,4,2,5,9,9,8,8,8,7,5,4,6,7,5,7,8,7,6,4,4
"4994",337,1,5,7,7,5,4,0,2,2,5,9,9,8,8,8,7,5,4,6,7,5,7,8,7,6,4,4
"4995",338,1,5,10,NA,8,NA,0,4,6,7,4,2,7,6,8,8,8,6,6,8,4,10,10,7,7,5,10
"4996",338,1,6,7,7,6,6,0,4,6,7,4,2,7,6,8,8,8,6,6,8,4,10,10,7,7,5,10
"4997",338,1,1,9,7,2,5,1,2,6,7,4,2,7,6,8,8,8,6,6,8,4,10,10,7,7,5,10
"4998",338,1,5,7,5,5,7,1,3,6,7,4,2,7,6,8,8,8,6,6,8,4,10,10,7,7,5,10
"4999",338,1,7,9,10,8,NA,1,1,6,7,4,2,7,6,8,8,8,6,6,8,4,10,10,7,7,5,10
"5000",338,1,8,8,8,8,8,0,2,6,7,4,2,7,6,8,8,8,6,6,8,4,10,10,7,7,5,10
"5001",338,1,5,7,7,5,10,0,2,6,7,4,2,7,6,8,8,8,6,6,8,4,10,10,7,7,5,10
"5002",338,1,3,8,7,6,8,0,2,6,7,4,2,7,6,8,8,8,6,6,8,4,10,10,7,7,5,10
"5003",338,1,4,8,9,6,8,0,4,6,7,4,2,7,6,8,8,8,6,6,8,4,10,10,7,7,5,10
"5004",338,1,4,7,8,4,7,0,2,6,7,4,2,7,6,8,8,8,6,6,8,4,10,10,7,7,5,10
"5005",339,1,10,10,NA,10,8,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5006",339,1,7,7,6,8,6,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5007",339,1,3,9,7,6,7,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5008",339,1,7,7,7,8,7,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5009",339,1,9,8,10,10,9,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5010",339,1,8,8,8,8,8,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5011",339,1,9,8,8,8,8,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5012",339,1,5,7,6,6,7,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5013",339,1,5,6,7,6,7,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5014",339,1,7,7,7,8,6,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5015",340,1,8,10,NA,8,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5016",340,1,NA,NA,NA,NA,NA,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5017",340,1,8,9,9,9,9,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5018",340,1,7,6,5,4,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5019",340,1,8,9,10,8,8,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5020",340,1,8,7,3,6,7,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5021",340,1,6,7,6,7,7,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5022",340,1,8,7,3,6,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5023",340,1,9,8,8,7,8,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5024",340,1,8,7,7,7,6,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5025",341,0,7,9,8,7,7,0,2,4,10,1,2,1,10,9,9,8,1,6,10,10,10,10,10,10,9,10
"5026",341,0,8,8,8,8,8,1,2,4,10,1,2,1,10,9,9,8,1,6,10,10,10,10,10,10,9,10
"5027",341,0,6,7,7,6,5,1,4,4,10,1,2,1,10,9,9,8,1,6,10,10,10,10,10,10,9,10
"5028",341,0,8,8,9,9,8,1,3,4,10,1,2,1,10,9,9,8,1,6,10,10,10,10,10,10,9,10
"5029",341,0,6,7,7,8,6,1,2,4,10,1,2,1,10,9,9,8,1,6,10,10,10,10,10,10,9,10
"5030",341,0,9,8,8,8,7,1,2,4,10,1,2,1,10,9,9,8,1,6,10,10,10,10,10,10,9,10
"5031",341,0,6,7,8,7,6,0,2,4,10,1,2,1,10,9,9,8,1,6,10,10,10,10,10,10,9,10
"5032",341,0,8,8,7,8,7,1,6,4,10,1,2,1,10,9,9,8,1,6,10,10,10,10,10,10,9,10
"5033",341,0,NA,NA,NA,NA,NA,0,2,4,10,1,2,1,10,9,9,8,1,6,10,10,10,10,10,10,9,10
"5034",341,0,6,7,9,7,5,0,2,4,10,1,2,1,10,9,9,8,1,6,10,10,10,10,10,10,9,10
"5035",341,0,8,7,7,7,4,1,2,4,10,1,2,1,10,9,9,8,1,6,10,10,10,10,10,10,9,10
"5036",341,0,NA,NA,NA,NA,NA,0,2,4,10,1,2,1,10,9,9,8,1,6,10,10,10,10,10,10,9,10
"5037",341,0,8,9,7,8,8,0,3,4,10,1,2,1,10,9,9,8,1,6,10,10,10,10,10,10,9,10
"5038",341,0,7,6,6,5,5,0,4,4,10,1,2,1,10,9,9,8,1,6,10,10,10,10,10,10,9,10
"5039",341,0,4,7,7,7,5,0,2,4,10,1,2,1,10,9,9,8,1,6,10,10,10,10,10,10,9,10
"5040",341,0,8,7,9,7,7,0,4,4,10,1,2,1,10,9,9,8,1,6,10,10,10,10,10,10,9,10
"5041",341,0,8,8,8,8,7,0,4,4,10,1,2,1,10,9,9,8,1,6,10,10,10,10,10,10,9,10
"5042",341,0,6,6,7,5,10,0,2,4,10,1,2,1,10,9,9,8,1,6,10,10,10,10,10,10,9,10
"5043",342,0,NA,NA,NA,NA,NA,0,2,3,2,3,4,4,10,9,10,1,1,8,7,10,8,10,1,4,10,4
"5044",342,0,6,7,7,7,7,0,2,3,2,3,4,4,10,9,10,1,1,8,7,10,8,10,1,4,10,4
"5045",342,0,6,8,8,7,8,1,4,3,2,3,4,4,10,9,10,1,1,8,7,10,8,10,1,4,10,4
"5046",342,0,6,7,7,9,8,0,3,3,2,3,4,4,10,9,10,1,1,8,7,10,8,10,1,4,10,4
"5047",342,0,5,6,5,7,6,0,2,3,2,3,4,4,10,9,10,1,1,8,7,10,8,10,1,4,10,4
"5048",342,0,7,6,6,6,6,0,2,3,2,3,4,4,10,9,10,1,1,8,7,10,8,10,1,4,10,4
"5049",342,0,7,6,6,9,8,1,2,3,2,3,4,4,10,9,10,1,1,8,7,10,8,10,1,4,10,4
"5050",342,0,7,8,8,8,7,0,6,3,2,3,4,4,10,9,10,1,1,8,7,10,8,10,1,4,10,4
"5051",342,0,10,7,8,5,5,1,2,3,2,3,4,4,10,9,10,1,1,8,7,10,8,10,1,4,10,4
"5052",342,0,5,6,5,4,3,0,2,3,2,3,4,4,10,9,10,1,1,8,7,10,8,10,1,4,10,4
"5053",342,0,6,9,10,5,5,0,2,3,2,3,4,4,10,9,10,1,1,8,7,10,8,10,1,4,10,4
"5054",342,0,7,7,7,6,5,0,2,3,2,3,4,4,10,9,10,1,1,8,7,10,8,10,1,4,10,4
"5055",342,0,NA,NA,NA,NA,NA,0,3,3,2,3,4,4,10,9,10,1,1,8,7,10,8,10,1,4,10,4
"5056",342,0,5,6,5,4,5,0,4,3,2,3,4,4,10,9,10,1,1,8,7,10,8,10,1,4,10,4
"5057",342,0,3,6,6,5,5,0,2,3,2,3,4,4,10,9,10,1,1,8,7,10,8,10,1,4,10,4
"5058",342,0,6,8,9,7,9,0,4,3,2,3,4,4,10,9,10,1,1,8,7,10,8,10,1,4,10,4
"5059",342,0,5,5,5,5,8,0,4,3,2,3,4,4,10,9,10,1,1,8,7,10,8,10,1,4,10,4
"5060",342,0,4,6,6,5,8,0,2,3,2,3,4,4,10,9,10,1,1,8,7,10,8,10,1,4,10,4
"5061",343,0,10,10,10,8,9,1,2,2,4,6,3,3,10,10,10,8,2,3,5,4,8,9,9,9,9,7
"5062",343,0,7,7,7,7,7,1,2,2,4,6,3,3,10,10,10,8,2,3,5,4,8,9,9,9,9,7
"5063",343,0,4,7,7,6,8,0,4,2,4,6,3,3,10,10,10,8,2,3,5,4,8,9,9,9,9,7
"5064",343,0,3,8,9,6,8,0,3,2,4,6,3,3,10,10,10,8,2,3,5,4,8,9,9,9,9,7
"5065",343,0,6,9,9,8,9,1,2,2,4,6,3,3,10,10,10,8,2,3,5,4,8,9,9,9,9,7
"5066",343,0,6,6,7,7,5,0,2,2,4,6,3,3,10,10,10,8,2,3,5,4,8,9,9,9,9,7
"5067",343,0,3,6,6,4,6,0,2,2,4,6,3,3,10,10,10,8,2,3,5,4,8,9,9,9,9,7
"5068",343,0,5,8,7,6,6,0,6,2,4,6,3,3,10,10,10,8,2,3,5,4,8,9,9,9,9,7
"5069",343,0,8,10,7,8,7,0,2,2,4,6,3,3,10,10,10,8,2,3,5,4,8,9,9,9,9,7
"5070",343,0,3,7,6,2,6,0,2,2,4,6,3,3,10,10,10,8,2,3,5,4,8,9,9,9,9,7
"5071",343,0,2,7,10,3,7,0,2,2,4,6,3,3,10,10,10,8,2,3,5,4,8,9,9,9,9,7
"5072",343,0,5,9,9,5,6,0,2,2,4,6,3,3,10,10,10,8,2,3,5,4,8,9,9,9,9,7
"5073",343,0,7,10,9,8,9,0,3,2,4,6,3,3,10,10,10,8,2,3,5,4,8,9,9,9,9,7
"5074",343,0,5,6,5,4,5,0,4,2,4,6,3,3,10,10,10,8,2,3,5,4,8,9,9,9,9,7
"5075",343,0,NA,NA,NA,NA,NA,0,2,2,4,6,3,3,10,10,10,8,2,3,5,4,8,9,9,9,9,7
"5076",343,0,5,7,9,5,9,0,4,2,4,6,3,3,10,10,10,8,2,3,5,4,8,9,9,9,9,7
"5077",343,0,NA,NA,NA,NA,NA,0,4,2,4,6,3,3,10,10,10,8,2,3,5,4,8,9,9,9,9,7
"5078",343,0,5,8,7,6,9,0,2,2,4,6,3,3,10,10,10,8,2,3,5,4,8,9,9,9,9,7
"5079",344,0,9,10,9,9,10,0,2,3,9,9,7,5,6,7,6,4,3,9,4,4,9,9,9,9,9,5
"5080",344,0,8,8,8,8,8,1,2,3,9,9,7,5,6,7,6,4,3,9,4,4,9,9,9,9,9,5
"5081",344,0,6,7,7,6,8,0,4,3,9,9,7,5,6,7,6,4,3,9,4,4,9,9,9,9,9,5
"5082",344,0,8,8,7,10,8,1,3,3,9,9,7,5,6,7,6,4,3,9,4,4,9,9,9,9,9,5
"5083",344,0,8,7,6,7,7,1,2,3,9,9,7,5,6,7,6,4,3,9,4,4,9,9,9,9,9,5
"5084",344,0,8,9,9,8,9,1,2,3,9,9,7,5,6,7,6,4,3,9,4,4,9,9,9,9,9,5
"5085",344,0,5,6,5,5,6,0,2,3,9,9,7,5,6,7,6,4,3,9,4,4,9,9,9,9,9,5
"5086",344,0,7,8,8,8,8,1,6,3,9,9,7,5,6,7,6,4,3,9,4,4,9,9,9,9,9,5
"5087",344,0,10,9,8,10,9,1,2,3,9,9,7,5,6,7,6,4,3,9,4,4,9,9,9,9,9,5
"5088",344,0,6,8,6,5,7,0,2,3,9,9,7,5,6,7,6,4,3,9,4,4,9,9,9,9,9,5
"5089",344,0,4,7,8,3,7,0,2,3,9,9,7,5,6,7,6,4,3,9,4,4,9,9,9,9,9,5
"5090",344,0,7,7,7,8,7,0,2,3,9,9,7,5,6,7,6,4,3,9,4,4,9,9,9,9,9,5
"5091",344,0,7,9,9,10,9,0,3,3,9,9,7,5,6,7,6,4,3,9,4,4,9,9,9,9,9,5
"5092",344,0,6,5,4,6,4,0,4,3,9,9,7,5,6,7,6,4,3,9,4,4,9,9,9,9,9,5
"5093",344,0,3,7,5,5,7,0,2,3,9,9,7,5,6,7,6,4,3,9,4,4,9,9,9,9,9,5
"5094",344,0,7,7,9,7,7,0,4,3,9,9,7,5,6,7,6,4,3,9,4,4,9,9,9,9,9,5
"5095",344,0,8,8,8,7,6,1,4,3,9,9,7,5,6,7,6,4,3,9,4,4,9,9,9,9,9,5
"5096",344,0,7,6,8,7,7,0,2,3,9,9,7,5,6,7,6,4,3,9,4,4,9,9,9,9,9,5
"5097",345,0,NA,NA,NA,NA,NA,0,2,2,4,5,1,10,6,5,5,3,4,8,9,6,7,7,8,9,6,9
"5098",345,0,7,8,7,7,7,0,2,2,4,5,1,10,6,5,5,3,4,8,9,6,7,7,8,9,6,9
"5099",345,0,5,7,8,7,6,1,4,2,4,5,1,10,6,5,5,3,4,8,9,6,7,7,8,9,6,9
"5100",345,0,7,9,9,9,9,1,3,2,4,5,1,10,6,5,5,3,4,8,9,6,7,7,8,9,6,9
"5101",345,0,3,6,8,6,5,0,2,2,4,5,1,10,6,5,5,3,4,8,9,6,7,7,8,9,6,9
"5102",345,0,6,6,6,5,5,1,2,2,4,5,1,10,6,5,5,3,4,8,9,6,7,7,8,9,6,9
"5103",345,0,7,7,7,8,6,0,2,2,4,5,1,10,6,5,5,3,4,8,9,6,7,7,8,9,6,9
"5104",345,0,7,8,8,8,7,1,6,2,4,5,1,10,6,5,5,3,4,8,9,6,7,7,8,9,6,9
"5105",345,0,10,10,8,8,8,1,2,2,4,5,1,10,6,5,5,3,4,8,9,6,7,7,8,9,6,9
"5106",345,0,5,10,10,8,10,0,2,2,4,5,1,10,6,5,5,3,4,8,9,6,7,7,8,9,6,9
"5107",345,0,4,7,8,4,5,0,2,2,4,5,1,10,6,5,5,3,4,8,9,6,7,7,8,9,6,9
"5108",345,0,7,6,7,7,8,0,2,2,4,5,1,10,6,5,5,3,4,8,9,6,7,7,8,9,6,9
"5109",345,0,7,9,8,10,6,1,3,2,4,5,1,10,6,5,5,3,4,8,9,6,7,7,8,9,6,9
"5110",345,0,6,6,5,4,4,0,4,2,4,5,1,10,6,5,5,3,4,8,9,6,7,7,8,9,6,9
"5111",345,0,3,6,7,5,4,0,2,2,4,5,1,10,6,5,5,3,4,8,9,6,7,7,8,9,6,9
